timestamp,hour,day_of_week,month,is_weekend,is_holiday,temperature_c,rainfall_mm,occupancy_pct,hostel_a_kl,hostel_b_kl,academic_kl,canteen_kl,gardens_kl,admin_lab_kl,total_kl,prev_day_total
2024-01-11 10:15:00,10,3,1,0,0,21.7,0.0,0.93,1.962,2.055,2.568,0.687,0.1,0.822,7.935,157.79
2024-01-11 10:30:00,10,3,1,0,0,21.1,0.0,0.92,2.376,1.919,2.877,0.745,0.1,0.921,8.629,157.79
2024-01-11 10:45:00,10,3,1,0,0,22.4,0.0,0.95,1.811,2.108,2.597,0.886,0.1,0.831,8.1,157.79
2024-01-11 11:00:00,11,3,1,0,0,22.0,0.0,0.94,0.604,0.405,2.973,0.691,0.1,0.951,5.553,157.79
2024-01-11 11:15:00,11,3,1,0,0,24.3,0.0,0.93,0.548,0.435,3.108,0.799,0.1,0.995,5.875,157.79
2024-01-11 11:30:00,11,3,1,0,0,24.0,0.0,0.92,0.56,0.425,2.835,0.645,0.1,0.907,5.362,157.79
2024-01-11 11:45:00,11,3,1,0,0,23.7,0.0,0.98,0.478,0.427,2.771,0.808,0.1,0.887,5.354,157.79
2024-01-11 12:00:00,12,3,1,0,0,21.3,0.0,1.0,0.478,0.52,2.875,3.269,0.1,0.92,7.889,157.79
2024-01-11 12:15:00,12,3,1,0,0,22.9,0.0,0.88,0.442,0.408,3.495,3.085,0.1,1.118,8.427,157.79
2024-01-11 12:30:00,12,3,1,0,0,23.1,0.0,0.86,0.499,0.425,2.65,2.714,0.1,0.848,7.059,157.79
2024-01-11 12:45:00,12,3,1,0,0,24.9,0.0,1.02,0.545,0.489,2.672,3.773,0.1,0.855,8.304,157.79
2024-01-11 13:00:00,13,3,1,0,0,24.7,0.0,0.97,0.401,0.433,2.126,3.316,0.1,0.68,6.941,157.79
2024-01-11 13:15:00,13,3,1,0,0,21.0,0.0,1.0,0.491,0.488,2.272,3.526,0.1,0.727,7.338,157.79
2024-01-11 13:30:00,13,3,1,0,0,22.1,0.0,0.89,0.487,0.381,2.451,3.635,0.1,0.784,7.608,157.79
2024-01-11 13:45:00,13,3,1,0,0,22.7,0.0,0.87,0.542,0.473,1.812,3.498,0.1,0.58,6.82,157.79
2024-01-11 14:00:00,14,3,1,0,0,21.0,0.0,0.91,0.467,0.417,1.833,0.205,0.1,0.587,3.482,157.79
2024-01-11 14:15:00,14,3,1,0,0,22.4,0.0,0.95,0.482,0.462,2.304,0.227,0.1,0.737,4.192,157.79
2024-01-11 14:30:00,14,3,1,0,0,22.5,0.0,0.92,0.492,0.412,2.209,0.211,0.1,0.707,4.017,157.79
2024-01-11 14:45:00,14,3,1,0,0,21.5,0.0,0.89,0.436,0.505,2.298,0.195,0.1,0.735,4.131,157.79
2024-01-11 15:00:00,15,3,1,0,0,20.8,0.0,0.94,0.529,0.402,1.917,0.167,0.1,0.613,3.593,157.79
2024-01-11 15:15:00,15,3,1,0,0,20.5,0.0,0.88,0.426,0.381,2.227,0.193,0.1,0.713,3.889,157.79
2024-01-11 15:30:00,15,3,1,0,0,21.6,0.0,0.9,0.497,0.502,2.391,0.172,0.1,0.765,4.286,157.79
2024-01-11 15:45:00,15,3,1,0,0,20.8,0.0,0.94,0.462,0.42,1.749,0.207,0.1,0.56,3.371,157.79
2024-01-11 16:00:00,16,3,1,0,0,23.5,0.0,0.98,0.474,0.385,2.428,0.176,0.1,0.777,4.243,157.79
2024-01-11 16:15:00,16,3,1,0,0,19.5,0.0,0.89,0.481,0.384,2.166,0.212,0.1,0.693,3.865,157.79
2024-01-11 16:30:00,16,3,1,0,0,23.2,0.0,0.85,0.492,0.425,2.135,0.193,0.1,0.683,3.931,157.79
2024-01-11 16:45:00,16,3,1,0,0,23.5,0.0,0.94,0.409,0.467,2.407,0.182,0.1,0.77,4.238,157.79
2024-01-11 17:00:00,17,3,1,0,0,22.4,0.0,0.5,3.7,3.576,0.794,0.215,1.024,0.254,9.295,157.79
2024-01-11 17:15:00,17,3,1,0,0,19.9,0.0,0.6,3.842,3.468,1.132,0.202,0.909,0.362,9.515,157.79
2024-01-11 17:30:00,17,3,1,0,0,23.0,0.0,0.58,3.965,3.103,0.826,0.182,0.89,0.264,8.999,157.79
2024-01-11 17:45:00,17,3,1,0,0,23.2,0.0,0.49,3.861,3.672,0.974,0.225,1.049,0.312,9.852,157.79
2024-01-11 18:00:00,18,3,1,0,0,24.1,0.0,0.64,3.437,3.742,1.059,0.251,1.007,0.339,9.642,157.79
2024-01-11 18:15:00,18,3,1,0,0,19.2,3.3,0.58,3.305,3.62,0.826,0.196,1.117,0.264,8.918,157.79
2024-01-11 18:30:00,18,3,1,0,0,22.0,0.0,0.59,4.003,3.486,1.154,0.225,0.931,0.369,9.863,157.79
2024-01-11 18:45:00,18,3,1,0,0,20.6,0.0,0.39,4.044,3.181,0.951,0.182,0.82,0.304,9.131,157.79
2024-01-11 19:00:00,19,3,1,0,0,23.8,0.0,0.57,3.829,3.23,0.084,2.255,0.1,0.027,9.325,157.79
2024-01-11 19:15:00,19,3,1,0,0,22.9,0.0,0.51,3.414,3.339,0.09,2.696,0.1,0.029,9.423,157.79
2024-01-11 19:30:00,19,3,1,0,0,21.9,0.0,0.53,3.762,3.687,0.107,2.921,0.1,0.034,10.287,157.79
2024-01-11 19:45:00,19,3,1,0,0,24.0,0.0,0.58,4.044,3.326,0.07,2.173,0.1,0.022,9.54,157.79
2024-01-11 20:00:00,20,3,1,0,0,22.8,0.0,0.56,3.753,2.937,0.121,2.359,0.1,0.039,9.068,157.79
2024-01-11 20:15:00,20,3,1,0,0,23.7,0.0,0.57,3.397,3.047,0.093,2.513,0.1,0.03,8.984,157.79
2024-01-11 20:30:00,20,3,1,0,0,21.4,0.0,0.62,3.706,2.869,0.116,2.531,0.1,0.037,9.049,157.79
2024-01-11 20:45:00,20,3,1,0,0,21.6,0.0,0.49,3.088,2.961,0.105,2.965,0.1,0.034,8.957,157.79
2024-01-11 21:00:00,21,3,1,0,0,21.4,0.0,0.6,0.412,0.517,0.087,0.201,0.1,0.028,1.3,157.79
2024-01-11 21:15:00,21,3,1,0,0,22.6,0.0,0.56,0.522,0.44,0.11,0.166,0.1,0.035,1.336,157.79
2024-01-11 21:30:00,21,3,1,0,0,20.8,0.0,0.59,0.534,0.482,0.088,0.244,0.1,0.028,1.423,157.79
2024-01-11 21:45:00,21,3,1,0,0,22.0,0.0,0.5,0.388,0.523,0.101,0.168,0.1,0.032,1.272,157.79
2024-01-11 22:00:00,22,3,1,0,0,18.8,0.0,0.52,0.467,0.35,0.104,0.229,0.1,0.033,1.224,157.79
2024-01-11 22:15:00,22,3,1,0,0,22.7,0.0,0.54,0.459,0.407,0.093,0.193,0.1,0.03,1.248,157.79
2024-01-11 22:30:00,22,3,1,0,0,21.5,0.0,0.51,0.48,0.438,0.089,0.236,0.1,0.028,1.327,157.79
2024-01-11 22:45:00,22,3,1,0,0,21.0,0.0,0.58,0.438,0.426,0.106,0.236,0.1,0.034,1.293,157.79
2024-01-11 23:00:00,23,3,1,0,0,23.6,0.0,0.54,0.473,0.52,0.087,0.231,0.1,0.028,1.407,157.79
2024-01-11 23:15:00,23,3,1,0,0,22.4,0.0,0.46,0.486,0.461,0.096,0.168,0.1,0.031,1.305,157.79
2024-01-11 23:30:00,23,3,1,0,0,22.3,2.0,0.53,0.478,0.364,0.101,0.198,0.1,0.032,1.237,157.79
2024-01-11 23:45:00,23,3,1,0,0,22.4,0.0,0.55,0.518,0.445,0.109,0.216,0.1,0.035,1.384,157.79
2024-01-12 00:00:00,0,4,1,0,0,21.0,0.0,0.56,0.473,0.436,0.089,0.175,0.1,0.028,1.255,74.71
2024-01-12 00:15:00,0,4,1,0,0,20.9,0.0,0.57,0.411,0.461,0.093,0.195,0.1,0.03,1.244,74.71
2024-01-12 00:30:00,0,4,1,0,0,22.8,0.0,0.59,0.446,0.391,0.112,0.198,0.1,0.036,1.249,74.71
2024-01-12 00:45:00,0,4,1,0,0,21.8,0.0,0.55,0.559,0.429,0.088,0.192,0.1,0.028,1.353,74.71
2024-01-12 01:00:00,1,4,1,0,0,24.2,0.0,0.53,0.485,0.472,0.102,0.201,0.1,0.033,1.367,74.71
2024-01-12 01:15:00,1,4,1,0,0,22.3,0.0,0.59,0.573,0.486,0.099,0.235,0.1,0.032,1.481,74.71
2024-01-12 01:30:00,1,4,1,0,0,22.9,0.0,0.47,0.554,0.502,0.101,0.172,0.1,0.032,1.424,74.71
2024-01-12 01:45:00,1,4,1,0,0,22.4,0.0,0.52,0.465,0.514,0.091,0.203,0.1,0.029,1.363,74.71
2024-01-12 02:00:00,2,4,1,0,0,22.9,0.0,0.6,0.525,0.453,0.107,0.199,0.1,0.034,1.383,74.71
2024-01-12 02:15:00,2,4,1,0,0,23.2,0.0,0.48,0.504,0.365,0.096,0.169,0.1,0.031,1.234,74.71
2024-01-12 02:30:00,2,4,1,0,0,20.5,0.0,0.5,0.454,0.449,0.095,0.19,0.1,0.03,1.269,74.71
2024-01-12 02:45:00,2,4,1,0,0,21.9,0.0,0.43,0.491,0.428,0.104,0.161,0.1,0.033,1.277,74.71
2024-01-12 03:00:00,3,4,1,0,0,22.5,0.0,0.55,0.525,0.48,0.104,0.2,0.1,0.033,1.403,74.71
2024-01-12 03:15:00,3,4,1,0,0,22.4,0.0,0.56,0.52,0.347,0.104,0.243,0.1,0.033,1.309,74.71
2024-01-12 03:30:00,3,4,1,0,0,24.5,0.0,0.51,0.469,0.433,0.088,0.234,0.1,0.028,1.327,74.71
2024-01-12 03:45:00,3,4,1,0,0,23.1,0.0,0.55,0.435,0.476,0.098,0.224,0.1,0.031,1.332,74.71
2024-01-12 04:00:00,4,4,1,0,0,22.1,0.0,0.61,0.487,0.421,0.107,0.222,0.1,0.034,1.331,74.71
2024-01-12 04:15:00,4,4,1,0,0,19.6,0.0,0.63,0.465,0.431,0.114,0.231,0.1,0.036,1.32,74.71
2024-01-12 04:30:00,4,4,1,0,0,21.6,0.0,0.46,0.562,0.452,0.083,0.159,0.1,0.027,1.337,74.71
2024-01-12 04:45:00,4,4,1,0,0,22.4,0.0,0.48,0.476,0.423,0.087,0.209,0.1,0.028,1.286,74.71
2024-01-12 05:00:00,5,4,1,0,0,20.7,0.0,0.6,3.657,3.795,0.096,0.197,0.1,0.031,7.588,74.71
2024-01-12 05:15:00,5,4,1,0,0,21.3,0.0,0.58,4.465,4.661,0.118,0.183,0.1,0.038,9.244,74.71
2024-01-12 05:30:00,5,4,1,0,0,23.1,0.0,0.53,4.261,3.957,0.089,0.183,0.1,0.028,8.407,74.71
2024-01-12 05:45:00,5,4,1,0,0,22.4,0.0,0.46,5.23,4.096,0.088,0.219,0.1,0.028,9.488,74.71
2024-01-12 06:00:00,6,4,1,0,0,21.1,0.0,0.55,4.397,3.854,0.087,0.175,1.625,0.028,9.816,74.71
2024-01-12 06:15:00,6,4,1,0,0,21.5,0.0,0.51,4.537,4.128,0.125,0.18,1.332,0.04,10.006,74.71
2024-01-12 06:30:00,6,4,1,0,0,22.0,0.0,0.6,3.81,3.691,0.1,0.217,1.593,0.032,9.16,74.71
2024-01-12 06:45:00,6,4,1,0,0,20.1,0.0,0.51,5.273,4.05,0.1,0.221,1.664,0.032,10.892,74.71
2024-01-12 07:00:00,7,4,1,0,0,21.2,0.0,0.51,3.971,3.725,0.116,2.619,1.321,0.037,11.388,74.71
2024-01-12 07:15:00,7,4,1,0,0,21.2,0.0,0.54,4.38,3.387,0.102,2.787,1.391,0.033,11.668,74.71
2024-01-12 07:30:00,7,4,1,0,0,22.3,0.0,0.49,4.174,3.397,0.081,2.807,1.399,0.026,11.545,74.71
2024-01-12 07:45:00,7,4,1,0,0,22.0,0.0,0.49,4.002,4.118,0.093,2.638,1.392,0.03,11.905,74.71
2024-01-12 08:00:00,8,4,1,0,0,21.9,8.9,0.93,1.905,2.103,2.814,2.927,0.1,0.9,10.421,74.71
2024-01-12 08:15:00,8,4,1,0,0,21.4,0.0,0.87,2.258,1.843,2.622,2.918,0.1,0.839,10.231,74.71
2024-01-12 08:30:00,8,4,1,0,0,22.9,0.0,0.89,2.177,1.815,3.091,3.121,0.1,0.989,11.004,74.71
2024-01-12 08:45:00,8,4,1,0,0,20.4,0.0,0.97,2.712,1.864,2.858,3.014,0.1,0.914,11.027,74.71
2024-01-12 09:00:00,9,4,1,0,0,21.3,0.0,0.9,2.543,1.94,2.517,0.793,0.1,0.806,8.407,74.71
2024-01-12 09:15:00,9,4,1,0,0,20.8,0.0,0.93,2.371,1.885,3.088,0.775,0.1,0.988,8.875,74.71
2024-01-12 09:30:00,9,4,1,0,0,23.7,0.0,1.0,2.137,2.165,3.04,0.621,0.1,0.973,8.841,74.71
2024-01-12 09:45:00,9,4,1,0,0,19.2,0.0,0.87,2.38,2.114,2.467,0.698,0.1,0.789,8.172,74.71
2024-01-12 10:00:00,10,4,1,0,0,20.8,0.0,0.95,1.95,1.953,3.252,1.067,0.1,1.04,9.024,74.71
2024-01-12 10:15:00,10,4,1,0,0,23.7,0.0,1.05,2.246,1.976,2.831,0.725,0.1,0.906,8.595,74.71
2024-01-12 10:30:00,10,4,1,0,0,21.3,0.0,1.01,2.194,1.748,2.787,0.991,0.1,0.892,8.421,74.71
2024-01-12 10:45:00,10,4,1,0,0,24.0,0.0,0.99,2.205,1.81,3.227,0.994,0.1,1.033,9.181,74.71
2024-01-12 11:00:00,11,4,1,0,0,23.0,0.0,0.92,0.488,0.428,2.632,0.675,0.1,0.842,5.036,74.71
2024-01-12 11:15:00,11,4,1,0,0,19.9,0.0,1.0,0.605,0.484,2.655,0.911,0.1,0.85,5.378,74.71
2024-01-12 11:30:00,11,4,1,0,0,20.4,0.0,0.97,0.556,0.474,2.668,0.799,0.1,0.854,5.244,74.71
2024-01-12 11:45:00,11,4,1,0,0,23.2,0.0,0.95,0.411,0.433,2.932,0.805,0.1,0.938,5.484,74.71
2024-01-12 12:00:00,12,4,1,0,0,22.9,0.0,0.95,0.571,0.499,3.161,3.617,0.1,1.011,8.731,74.71
2024-01-12 12:15:00,12,4,1,0,0,23.3,0.0,1.01,0.537,0.539,2.119,3.414,0.1,0.678,7.213,74.71
2024-01-12 12:30:00,12,4,1,0,0,23.5,0.0,0.89,0.628,0.49,2.9,3.624,0.1,0.928,8.475,74.71
2024-01-12 12:45:00,12,4,1,0,0,20.3,0.0,0.92,0.516,0.438,2.863,3.255,0.1,0.916,7.777,74.71
2024-01-12 13:00:00,13,4,1,0,0,23.6,0.0,0.91,0.58,0.371,2.014,2.586,0.1,0.644,6.156,74.71
2024-01-12 13:15:00,13,4,1,0,0,23.1,0.0,0.99,0.479,0.368,2.311,2.736,0.1,0.74,6.57,74.71
2024-01-12 13:30:00,13,4,1,0,0,23.7,0.0,0.86,0.432,0.486,2.265,3.557,0.1,0.725,7.402,74.71
2024-01-12 13:45:00,13,4,1,0,0,21.6,0.0,1.03,0.499,0.483,2.546,3.694,0.1,0.815,7.876,74.71
2024-01-12 14:00:00,14,4,1,0,0,19.7,0.0,0.9,0.533,0.511,1.784,0.224,0.1,0.571,3.568,74.71
2024-01-12 14:15:00,14,4,1,0,0,19.9,0.0,0.95,0.559,0.497,2.479,0.195,0.1,0.793,4.436,74.71
2024-01-12 14:30:00,14,4,1,0,0,20.6,0.0,0.92,0.574,0.455,2.449,0.184,0.1,0.784,4.378,74.71
2024-01-12 14:45:00,14,4,1,0,0,21.5,0.0,0.96,0.395,0.384,2.211,0.235,0.1,0.708,3.902,74.71
2024-01-12 15:00:00,15,4,1,0,0,25.0,0.0,0.95,0.451,0.47,1.857,0.254,0.1,0.594,3.67,74.71
2024-01-12 15:15:00,15,4,1,0,0,20.7,0.0,1.0,0.43,0.385,2.376,0.199,0.1,0.76,4.094,74.71
2024-01-12 15:30:00,15,4,1,0,0,22.3,0.0,0.9,0.403,0.397,2.233,0.226,0.1,0.714,3.958,74.71
2024-01-12 15:45:00,15,4,1,0,0,23.6,0.0,0.98,0.478,0.415,2.264,0.209,0.1,0.724,4.098,74.71
2024-01-12 16:00:00,16,4,1,0,0,21.3,0.0,0.85,0.481,0.419,2.191,0.227,0.1,0.701,3.981,74.71
2024-01-12 16:15:00,16,4,1,0,0,22.0,0.0,0.86,0.531,0.415,2.212,0.214,0.1,0.708,4.055,74.71
2024-01-12 16:30:00,16,4,1,0,0,20.9,0.0,0.97,0.465,0.417,2.471,0.136,0.1,0.791,4.223,74.71
2024-01-12 16:45:00,16,4,1,0,0,22.1,0.0,0.97,0.416,0.419,2.506,0.154,0.1,0.802,4.268,74.71
2024-01-12 17:00:00,17,4,1,0,0,23.2,0.0,0.61,4.046,3.074,1.066,0.192,0.793,0.341,9.284,74.71
2024-01-12 17:15:00,17,4,1,0,0,20.8,0.0,0.51,3.699,3.027,0.881,0.24,0.998,0.282,8.798,74.71
2024-01-12 17:30:00,17,4,1,0,0,22.2,0.0,0.62,4.464,3.195,0.975,0.197,1.06,0.312,9.907,74.71
2024-01-12 17:45:00,17,4,1,0,0,22.5,0.0,0.58,3.555,3.472,0.924,0.191,0.943,0.296,9.123,74.71
2024-01-12 18:00:00,18,4,1,0,0,22.3,0.0,0.56,3.835,2.708,1.212,0.194,0.797,0.388,8.874,74.71
2024-01-12 18:15:00,18,4,1,0,0,22.1,0.0,0.57,4.531,3.213,0.977,0.217,0.991,0.313,9.939,74.71
2024-01-12 18:30:00,18,4,1,0,0,24.4,0.0,0.56,4.066,3.594,0.916,0.165,1.016,0.293,9.869,74.71
2024-01-12 18:45:00,18,4,1,0,0,24.2,0.0,0.55,3.725,2.722,0.862,0.234,1.174,0.276,8.822,74.71
2024-01-12 19:00:00,19,4,1,0,0,19.3,0.0,0.71,3.42,3.685,0.077,2.439,0.1,0.025,9.321,74.71
2024-01-12 19:15:00,19,4,1,0,0,22.0,0.0,0.54,3.408,3.849,0.111,2.743,0.1,0.035,9.938,74.71
2024-01-12 19:30:00,19,4,1,0,0,23.9,0.0,0.5,4.026,3.265,0.103,2.22,0.1,0.033,9.547,74.71
2024-01-12 19:45:00,19,4,1,0,0,23.0,0.0,0.52,3.645,3.286,0.096,2.314,0.1,0.031,9.235,74.71
2024-01-12 20:00:00,20,4,1,0,0,22.4,4.5,0.6,4.282,3.056,0.098,2.857,0.1,0.031,10.132,74.71
2024-01-12 20:15:00,20,4,1,0,0,23.5,24.6,0.53,4.128,3.479,0.104,2.573,0.1,0.033,10.182,74.71
2024-01-12 20:30:00,20,4,1,0,0,22.1,0.0,0.67,3.875,3.318,0.106,2.325,0.1,0.034,9.471,74.71
2024-01-12 20:45:00,20,4,1,0,0,25.0,0.0,0.55,3.804,3.601,0.102,2.403,0.1,0.033,9.891,74.71
2024-01-12 21:00:00,21,4,1,0,0,22.7,0.0,0.56,0.4,0.448,0.092,0.166,0.1,0.029,1.202,74.71
2024-01-12 21:15:00,21,4,1,0,0,23.4,0.0,0.53,0.489,0.432,0.117,0.234,0.1,0.037,1.377,74.71
2024-01-12 21:30:00,21,4,1,0,0,21.9,0.0,0.5,0.499,0.527,0.1,0.225,0.1,0.032,1.437,74.71
2024-01-12 21:45:00,21,4,1,0,0,23.6,0.0,0.54,0.552,0.439,0.109,0.172,0.1,0.035,1.376,74.71
2024-01-12 22:00:00,22,4,1,0,0,21.8,0.0,0.61,0.497,0.404,0.089,0.186,0.1,0.029,1.264,74.71
2024-01-12 22:15:00,22,4,1,0,0,21.0,0.0,0.55,0.474,0.434,0.089,0.24,0.1,0.029,1.318,74.71
2024-01-12 22:30:00,22,4,1,0,0,23.7,0.0,0.51,0.525,0.394,0.09,0.191,0.1,0.029,1.3,74.71
2024-01-12 22:45:00,22,4,1,0,0,22.3,0.0,0.5,0.403,0.504,0.092,0.175,0.1,0.029,1.266,74.71
2024-01-12 23:00:00,23,4,1,0,0,21.4,0.0,0.56,0.502,0.468,0.099,0.191,0.1,0.032,1.345,74.71
2024-01-12 23:15:00,23,4,1,0,0,22.7,0.0,0.47,0.535,0.424,0.112,0.201,0.1,0.036,1.371,74.71
2024-01-12 23:30:00,23,4,1,0,0,24.7,0.0,0.46,0.614,0.451,0.103,0.199,0.1,0.033,1.475,74.71
2024-01-12 23:45:00,23,4,1,0,0,22.0,0.0,0.58,0.561,0.422,0.094,0.185,0.1,0.03,1.35,74.71
2024-01-13 00:00:00,0,5,1,1,0,20.8,0.0,0.0,0.355,0.414,0.182,0.203,0.1,0.058,1.265,51.92
2024-01-13 00:15:00,0,5,1,1,0,21.2,0.0,0.0,0.459,0.313,0.214,0.205,0.1,0.068,1.314,51.92
2024-01-13 00:30:00,0,5,1,1,0,23.3,0.0,0.0,0.362,0.381,0.221,0.189,0.1,0.071,1.293,51.92
2024-01-13 00:45:00,0,5,1,1,0,23.6,0.0,0.0,0.438,0.317,0.23,0.211,0.1,0.074,1.34,51.92
2024-01-13 01:00:00,1,5,1,1,0,20.2,0.0,0.0,0.38,0.268,0.209,0.239,0.1,0.067,1.215,51.92
2024-01-13 01:15:00,1,5,1,1,0,22.7,0.0,0.0,0.43,0.368,0.218,0.217,0.1,0.07,1.366,51.92
2024-01-13 01:30:00,1,5,1,1,0,21.5,0.0,0.0,0.384,0.366,0.209,0.217,0.1,0.067,1.299,51.92
2024-01-13 01:45:00,1,5,1,1,0,23.9,0.0,0.0,0.404,0.325,0.182,0.266,0.1,0.058,1.308,51.92
2024-01-13 02:00:00,2,5,1,1,0,22.8,0.0,0.0,0.419,0.412,0.187,0.211,0.1,0.06,1.354,51.92
2024-01-13 02:15:00,2,5,1,1,0,21.8,0.0,0.0,0.391,0.395,0.195,0.213,0.1,0.062,1.315,51.92
2024-01-13 02:30:00,2,5,1,1,0,19.4,0.0,0.0,0.453,0.356,0.195,0.208,0.1,0.063,1.316,51.92
2024-01-13 02:45:00,2,5,1,1,0,25.4,0.0,0.0,0.312,0.318,0.229,0.182,0.1,0.073,1.198,51.92
2024-01-13 03:00:00,3,5,1,1,0,17.5,9.3,0.0,0.426,0.274,0.183,0.19,0.1,0.058,1.166,51.92
2024-01-13 03:15:00,3,5,1,1,0,19.9,0.0,0.0,0.375,0.354,0.172,0.209,0.1,0.055,1.214,51.92
2024-01-13 03:30:00,3,5,1,1,0,20.6,0.0,0.0,0.396,0.308,0.203,0.186,0.1,0.065,1.212,51.92
2024-01-13 03:45:00,3,5,1,1,0,22.3,0.0,0.0,0.314,0.356,0.216,0.164,0.1,0.069,1.185,51.92
2024-01-13 04:00:00,4,5,1,1,0,24.3,0.0,0.0,0.364,0.393,0.195,0.223,0.1,0.063,1.314,51.92
2024-01-13 04:15:00,4,5,1,1,0,22.6,0.0,0.0,0.42,0.305,0.22,0.179,0.1,0.071,1.26,51.92
2024-01-13 04:30:00,4,5,1,1,0,20.4,0.0,0.0,0.359,0.376,0.195,0.192,0.1,0.062,1.236,51.92
2024-01-13 04:45:00,4,5,1,1,0,21.3,0.0,0.0,0.284,0.3,0.177,0.242,0.1,0.057,1.121,51.92
2024-01-13 05:00:00,5,5,1,1,0,20.7,0.0,0.0,0.417,0.339,0.186,0.172,0.1,0.06,1.227,51.92
2024-01-13 05:15:00,5,5,1,1,0,22.6,0.0,0.0,0.442,0.348,0.235,0.155,0.1,0.075,1.318,51.92
2024-01-13 05:30:00,5,5,1,1,0,22.3,0.0,0.0,0.435,0.367,0.193,0.212,0.1,0.062,1.33,51.92
2024-01-13 05:45:00,5,5,1,1,0,23.2,0.0,0.0,0.324,0.363,0.216,0.195,0.1,0.069,1.237,51.92
2024-01-13 06:00:00,6,5,1,1,0,20.8,0.0,0.0,3.463,2.982,0.21,0.179,1.437,0.067,8.037,51.92
2024-01-13 06:15:00,6,5,1,1,0,17.2,0.0,0.0,4.018,3.112,0.215,0.202,1.4,0.069,8.529,51.92
2024-01-13 06:30:00,6,5,1,1,0,18.6,0.0,0.0,3.041,3.288,0.203,0.176,1.38,0.065,7.769,51.92
2024-01-13 06:45:00,6,5,1,1,0,22.1,0.0,0.0,3.147,3.204,0.236,0.195,1.143,0.075,7.764,51.92
2024-01-13 07:00:00,7,5,1,1,0,23.0,0.0,0.0,3.683,3.121,0.189,2.866,1.647,0.061,11.277,51.92
2024-01-13 07:15:00,7,5,1,1,0,21.9,0.0,0.0,3.805,2.974,0.17,2.185,1.689,0.054,10.546,51.92
2024-01-13 07:30:00,7,5,1,1,0,22.9,0.0,0.0,3.125,3.178,0.174,2.409,1.193,0.056,9.877,51.92
2024-01-13 07:45:00,7,5,1,1,0,21.4,0.0,0.0,3.683,3.069,0.216,3.205,1.659,0.069,11.508,51.92
2024-01-13 08:00:00,8,5,1,1,0,22.7,0.0,0.0,4.079,3.092,0.224,2.893,0.1,0.072,10.182,51.92
2024-01-13 08:15:00,8,5,1,1,0,22.3,0.0,0.0,3.36,2.677,0.177,3.057,0.1,0.057,9.158,51.92
2024-01-13 08:30:00,8,5,1,1,0,22.4,0.0,0.0,3.392,3.395,0.197,2.642,0.1,0.063,9.516,51.92
2024-01-13 08:45:00,8,5,1,1,0,23.9,0.0,0.0,3.22,3.176,0.166,2.692,0.1,0.053,9.214,51.92
2024-01-13 09:00:00,9,5,1,1,0,20.2,0.0,0.0,2.01,2.019,0.208,0.741,0.1,0.066,4.943,51.92
2024-01-13 09:15:00,9,5,1,1,0,19.8,0.0,0.0,1.87,1.381,0.199,0.744,0.1,0.064,4.18,51.92
2024-01-13 09:30:00,9,5,1,1,0,19.9,11.8,0.0,2.238,1.877,0.199,0.936,0.1,0.064,5.196,51.92
2024-01-13 09:45:00,9,5,1,1,0,23.0,0.0,0.0,1.835,1.825,0.195,0.842,0.1,0.063,4.739,51.92
2024-01-13 10:00:00,10,5,1,1,0,23.2,0.0,0.0,1.831,1.867,0.185,0.79,0.1,0.059,4.716,51.92
2024-01-13 10:15:00,10,5,1,1,0,24.2,0.0,0.0,1.868,1.927,0.166,0.692,0.1,0.053,4.715,51.92
2024-01-13 10:30:00,10,5,1,1,0,21.5,0.0,0.0,2.061,1.631,0.182,0.736,0.1,0.058,4.614,51.92
2024-01-13 10:45:00,10,5,1,1,0,21.4,0.0,0.0,1.99,1.403,0.2,0.768,0.1,0.064,4.376,51.92
2024-01-13 11:00:00,11,5,1,1,0,20.6,0.0,0.0,2.033,2.023,0.174,0.839,0.1,0.056,5.031,51.92
2024-01-13 11:15:00,11,5,1,1,0,20.8,0.0,0.0,1.899,1.779,0.169,0.865,0.1,0.054,4.691,51.92
2024-01-13 11:30:00,11,5,1,1,0,22.1,0.0,0.0,2.22,1.847,0.168,0.839,0.1,0.054,5.074,51.92
2024-01-13 11:45:00,11,5,1,1,0,23.6,0.0,0.0,1.829,1.885,0.181,0.777,0.1,0.058,4.723,51.92
2024-01-13 12:00:00,12,5,1,1,0,24.2,0.0,0.0,0.345,0.336,0.229,2.769,0.1,0.073,3.779,51.92
2024-01-13 12:15:00,12,5,1,1,0,18.9,0.0,0.0,0.404,0.362,0.226,2.794,0.1,0.072,3.778,51.92
2024-01-13 12:30:00,12,5,1,1,0,21.4,0.0,0.0,0.455,0.335,0.199,3.693,0.1,0.064,4.686,51.92
2024-01-13 12:45:00,12,5,1,1,0,23.6,0.0,0.0,0.383,0.285,0.206,3.588,0.1,0.066,4.526,51.92
2024-01-13 13:00:00,13,5,1,1,0,24.5,0.0,0.0,0.366,0.381,0.218,3.757,0.1,0.07,4.806,51.92
2024-01-13 13:15:00,13,5,1,1,0,20.5,4.8,0.0,0.376,0.385,0.16,3.634,0.1,0.051,4.529,51.92
2024-01-13 13:30:00,13,5,1,1,0,21.6,0.0,0.0,0.395,0.284,0.17,3.498,0.1,0.054,4.356,51.92
2024-01-13 13:45:00,13,5,1,1,0,20.8,0.0,0.0,0.373,0.343,0.231,3.898,0.1,0.074,4.838,51.92
